onet_soc_code,api_usage_count,task_usage_share,weighted_exposure,A_MEAN,A_MEDIAN,TOT_EMP,onet_occupation_title,Job Zone,nonroutine_total,task_importance,ai_exposure,wage_bill,wage_share,emp_share,wage_at_risk,emp_at_risk,wage_quintile,routine_intensity
29-1122.00,44.0,5.300527884390668e-05,0.00024734190573252093,98240.0,98340.0,152280.0,Occupational Therapists,5,0.6079387186629527,4.65,5.300527884390668e-05,14959987200.0,0.0012548999788275133,0.0010285189779244625,792958.2930372747,8.07164386235011,Q4,0.3920612813370473
29-1122.01,56.0,6.746126398315396e-05,0.00028873420984789895,98240.0,98340.0,152280.0,"Low Vision Therapists, Orientation and Mobility Specialists, and Vision Rehabilitation Therapists",5,0.4268802228412257,4.324999999999999,6.746126398315396e-05,14959987200.0,0.0012548999788275133,0.0010285189779244625,1009219.6456838043,10.273001279354686,Q4,0.5731197771587744
29-1123.00,85.0,0.00010239656140300155,0.00043284833503191156,102400.0,101020.0,248630.0,Physical Therapists,5,0.6176880222841229,4.11,0.00010239656140300155,25459712000.0,0.00213565637607996,0.0016792794423519774,2606986.963110735,25.458857061628276,Q4,0.3823119777158771
29-1124.00,17.0,2.047931228060031e-05,8.519393908729729e-05,110820.0,101990.0,18700.0,Radiation Therapists,3,0.8363509749303623,4.16,2.047931228060031e-05,2072334000.0,0.00017383516830305417,0.00012630223855521045,42439.975135705565,0.3829631396472258,Q4,0.16364902506963774
29-1125.00,29.0,3.4935297419847583e-05,0.00015720883838931413,65350.0,60280.0,15060.0,Recreational Therapists,4,0.556406685236769,4.5,3.4935297419847583e-05,984171000.0,8.255596415634985e-05,0.00010171720388457056,34382.30659698882,0.5261255791429046,Q2,0.44359331476323105
29-1128.00,95.0,0.0001144432156857076,0.0005399671849137339,59620.0,58160.0,8110.0,Exercise Physiologists,4,0.6678272980501395,4.7375,0.0001144432156857076,483518200.0,4.055932473944345e-05,5.477599757661801e-05,55335.377650565104,0.9281344792110887,Q2,0.3321727019498605
29-1129.01,84.0,0.00010119189597473095,0.00038515563072667833,73800.0,65010.0,19320.0,Art Therapists,5,0.5814763231197773,3.795,0.00010119189597473095,1425816000.0,0.0001196028074283332,0.00013048979940570406,144281.024351107,1.9550274302318018,Q3,0.41852367688022274
29-1129.02,274.0,0.00033007832734614615,0.0013830643315432005,73800.0,65010.0,19320.0,Music Therapists,4,0.5912256267409471,4.04,0.00033007832734614615,1425816000.0,0.0001196028074283332,0.00013048979940570406,470630.96038337273,6.377113284327543,Q3,0.40877437325905286
29-1131.00,71.0,8.553124540721306e-05,0.0003660737303428719,140270.0,125510.0,80630.0,Veterinarians,5,0.5327298050139276,4.28,8.553124540721306e-05,11309970100.0,0.000948722819697988,0.0005445855344762898,967355.828171342,6.896384317183589,Q5 (highest),0.46727019498607236
29-1141.00,121.0,0.00014576451682074337,0.0006755763721741561,98430.0,93600.0,3282010.0,Registered Nurses,4,0.7701949860724235,4.675000000000001,0.00014576451682074337,323048244300.0,0.02709850145676163,0.02216712352730408,47088971.240178965,478.4006018508479,Q4,0.22980501392757646
29-1141.01,150.0,0.00018069981424059095,0.000750458375195457,98430.0,93600.0,3282010.0,Acute Care Nurses,3,0.684540389972145,4.213333333333334,0.00018069981424059095,323048244300.0,0.02709850145676163,0.02216712352730408,58374757.73575904,593.0585973357619,Q4,0.31545961002785505
29-1141.02,256.0,0.0003083943496372752,0.001251117327184721,98430.0,93600.0,3282010.0,Advanced Practice Psychiatric Nurses,5,0.5703342618384402,3.972,0.0003083943496372752,323048244300.0,0.02709850145676163,0.02216712352730408,99626253.2023621,1012.1533394530336,Q4,0.42966573816155984
29-1141.03,982.0,0.0011829814505617355,0.005556157888269691,98430.0,93600.0,3282010.0,Critical Care Nurses,4,0.7527855153203344,4.62,0.0011829814505617355,323048244300.0,0.02709850145676163,0.02216712352730408,382160080.6434359,3882.5569505581216,Q4,0.24721448467966556
29-1141.04,204.0,0.0002457517473672037,0.000926279294451552,98430.0,93600.0,3282010.0,Clinical Nurse Specialists,5,0.7305013927576604,3.9433333333333334,0.0002457517473672037,323048244300.0,0.02709850145676163,0.02216712352730408,79389670.52063231,806.5596923766362,Q4,0.26949860724233965
29-1161.00,85.0,0.00010239656140300155,0.0004896121700120226,128110.0,128790.0,8280.0,Nurse Midwives,5,0.653899721448468,4.805,0.00010239656140300155,1060750800.0,8.89797657354458e-05,5.592419974530174e-05,108617.23442548301,0.8478435284168528,Q5 (highest),0.346100278551532
29-1171.00,290.0,0.0003493529741984759,0.0015312261325662025,132000.0,129210.0,307390.0,Nurse Practitioners,5,0.6149025069637885,4.4383333333333335,0.0003493529741984759,40575480000.0,0.0034036238341778923,0.002076152144892307,14175164.617530774,107.3876107388695,Q5 (highest),0.38509749303621155
29-1212.00,103.0,0.00012408053911187246,0.0004996076693141141,432490.0,,18020.0,Cardiologists,5,,,0.00012408053911187246,7793469800.0,0.0006537455518018667,0.00012170942988047553,967017.9343360969,2.2359313147959416,Q5 (highest),
29-1215.00,296.0,0.0003565809667680995,0.0017521135854939008,256830.0,238380.0,107950.0,Family Medicine Physicians,5,0.323816155988858,4.425,0.0003565809667680995,27724798500.0,0.00232566034887029,0.0007291083771141694,9886135.452580756,38.492915362616344,Q5 (highest),0.6761838440111421
29-1216.00,214.0,0.0002577984016499098,0.0011678267594740913,262710.0,236350.0,66640.0,General Internal Medicine Physicians,5,0.6371866295264625,4.53,0.0002577984016499098,17506994400.0,0.0014685525200110728,0.0004500952501240227,4513275.174013921,17.17968548594999,Q5 (highest),0.36281337047353746
29-1218.00,278.0,0.0003348969890592286,0.001616371885036369,281130.0,,19900.0,Obstetricians and Gynecologists,5,0.7806406685236772,4.85,0.0003348969890592286,5594487000.0,0.0004692866059304381,0.0001344071950400368,1873576.8516309967,6.664450082278649,Q5 (highest),0.2193593314763228
29-1222.00,224.0,0.00026984505593261585,0.0012046172416534755,266020.0,,11800.0,"Physicians, Pathologists",5,0.6225626740947076,4.4125,0.00026984505593261585,3139036000.0,0.0002633141430721814,7.9698738767459e-05,847053.3449944947,3.1841716600048673,Q5 (highest),0.37743732590529244
29-1224.00,359.0,0.0004324748887491477,0.002118741461933777,359820.0,,26290.0,Radiologists,5,0.7409470752089139,4.9025,0.0004324748887491477,9459667800.0,0.0007935125052737551,0.00017756608832173706,4091068.779408895,11.369764825215093,Q5 (highest),0.2590529247910861
29-1229.01,174.0,0.0002096117845190855,0.0009967522220053824,253470.0,,315360.0,Allergists and Immunologists,5,0.508356545961003,4.76,0.0002096117845190855,79934299200.0,0.006705189585568102,0.002129982564212362,16755171.09959451,66.1031723659388,Q5 (highest),0.491643454038997
29-1229.03,28.0,3.373063199157698e-05,0.0001605578082799064,253470.0,,315360.0,Urologists,5,0.9477715877437328,4.76,3.373063199157698e-05,79934299200.0,0.006705189585568102,0.002129982564212362,2696234.4298198065,10.637292104863716,Q5 (highest),0.052228412256267176
29-1241.00,15.0,1.8069981424059096e-05,8.312191455067184e-05,301500.0,,12110.0,"Ophthalmologists, Except Pediatric",5,0.9087743732590532,4.6,1.8069981424059096e-05,3651165000.0,0.00030627344929785486,8.179251919270581e-05,65976.48372617473,0.21882747504535566,Q5 (highest),0.09122562674094681
29-1292.00,114.0,0.00013733185882284913,0.000639966462114477,93890.0,94260.0,219070.0,Dental Hygienists,3,0.6462395543175488,4.66,0.00013733185882284913,20568482300.0,0.00172536163685916,0.0014796273476090885,2824707.907423871,30.085290312321558,Q4,0.35376044568245124
29-1299.01,98.0,0.00011805721197051942,0.0005513512732108911,128680.0,113730.0,30870.0,Naturopathic Physicians,5,0.5299442896935935,4.62,0.00011805721197051942,3972351600.0,0.0003332157890305841,0.0002085000055721576,468964.75486263196,3.6444261335299344,Q5 (highest),0.47005571030640647
29-1299.02,48.0,5.782394055698911e-05,0.00025466627153640617,128680.0,113730.0,30870.0,Orthoptists,5,0.4498607242339835,4.5,5.782394055698911e-05,3972351600.0,0.0003332157890305841,0.0002085000055721576,229697.02278986058,1.7850250449942537,Q5 (highest),0.5501392757660165
29-2031.00,92.0,0.00011082921940089579,0.0005120309936321385,72890.0,67260.0,61180.0,Cardiovascular Technologists and Technicians,3,0.6866295264623955,4.62,0.00011082921940089579,4459410200.0,0.0003740720958346272,0.0004132176981180629,494232.9514543926,6.780531642946804,Q3,0.3133704735376045
29-2032.00,20.0,2.4093308565412128e-05,0.00011612974728528647,92550.0,89340.0,86460.0,Diagnostic Medical Sonographers,3,0.6761838440111424,4.82,2.4093308565412128e-05,8001873000.0,0.0006712271958548501,0.0005839621147317377,192791.59529024005,2.0831074585655327,Q4,0.3238161559888576
29-2033.00,559.0,0.0006734079744032689,0.00320542195815956,99690.0,97020.0,16960.0,Nuclear Medicine Technologists,3,0.6392757660167133,4.76,0.0006734079744032689,1690742400.0,0.0001418258300356553,0.00011455005165221227,1138559.4148217214,11.420999245879441,Q4,0.3607242339832867
29-2034.00,68.0,8.191724912240124e-05,0.00036207424112101344,79760.0,77660.0,223460.0,Radiologic Technologists and Technicians,3,0.6330083565459612,4.41,8.191724912240124e-05,17823169600.0,0.0014950744846679534,0.0015092779800827448,1460025.0242740083,18.305228488891782,Q3,0.3669916434540388
29-2035.00,33.0,3.975395913293001e-05,0.00017531495977622134,91020.0,88180.0,41530.0,Magnetic Resonance Imaging Technologists,3,0.7513927576601673,4.41,3.975395913293001e-05,3780060600.0,0.0003170856968986389,0.0002804990356790316,150272.37461239888,1.6509819227905833,Q4,0.24860724233983267
29-2051.00,180.0,0.00021683977708870914,0.0009267370673142947,39560.0,37040.0,29950.0,Dietetic Technicians,3,0.7200557103064069,4.1425,0.00021683977708870914,1184822000.0,9.938732452353782e-05,0.0002022862056004574,256916.53836979854,6.494351323806839,Q1 (lowest),0.2799442896935931
29-2052.00,166.0,0.00019997446109292066,0.00091140167641241,44800.0,43460.0,487920.0,Pharmacy Technicians,3,0.5487465181058497,4.526666666666666,0.00019997446109292066,21858816000.0,0.001833599679523423,0.0032954753067303898,4371204.949729311,97.57153905645785,Q1 (lowest),0.45125348189415027
29-2061.00,69.0,8.312191455067184e-05,0.0003555449544997868,64150.0,62340.0,632430.0,Licensed Practical and Licensed Vocational Nurses,3,0.5571030640668526,4.273333333333333,8.312191455067184e-05,40570384500.0,0.003403196404477811,0.0042715146914156015,3372288.033696901,52.568792419281394,Q2,0.4428969359331474
29-2072.00,1208.0,0.0014552358373508924,0.005859476354674271,55970.0,50250.0,187910.0,Medical Records Specialists,3,,,0.0014552358373508924,10517322700.0,0.0008822325752760086,0.0012691686442197645,15305184.906024048,273.4533661966062,Q2,
29-2099.01,17.0,2.047931228060031e-05,7.597824856102714e-05,56370.0,48790.0,174060.0,Neurodiagnostic Technologists,3,0.7061281337047354,3.71,2.047931228060031e-05,9811762200.0,0.0008230475074898858,0.0011756239381240606,200938.1421167899,3.56462909556129,Q2,0.2938718662952646
29-2099.08,341.0,0.00041079091104027676,0.0016403206337503883,56370.0,48790.0,174060.0,Patient Representatives,3,0.4324512534818941,4.082857142857143,0.00041079091104027676,9811762200.0,0.0008230475074898858,0.0011756239381240606,4030582.7330485503,71.50226597567057,Q2,0.5675487465181059
29-9021.00,50.0,6.023327141353032e-05,0.00024252799481267677,73410.0,67310.0,37620.0,Health Information Technologists and Medical Registrars,3,,,6.023327141353032e-05,2761684200.0,0.00023166045517126365,0.00025409038579930575,166345.27397705836,2.2659756705770104,Q3,
29-9091.00,97.0,0.00011685254654224882,0.0004711205556880688,63960.0,60250.0,28950.0,Athletic Trainers,5,0.4345403899721449,3.72,0.00011685254654224882,1851642000.0,0.0001553226934977681,0.00019553207519643545,216369.0829845827,3.3828812223981033,Q2,0.565459610027855
29-9092.00,89.0,0.00010721522311608397,0.0004299691846583448,102890.0,98910.0,3510.0,Genetic Counselors,5,0.3293871866295265,3.945,0.00010721522311608397,361143900.0,3.0294108304028867e-05,2.3706997718117044e-05,38720.123815512714,0.3763254331374547,Q4,0.6706128133704735
29-9099.01,133.0,0.00016022050195999064,0.0006336660619246216,73200.0,64030.0,36970.0,Midwives,5,0.6107242339832871,4.048,0.00016022050195999064,2706204000.0,0.00022700656737880976,0.00024970020103669147,433589.3632861345,5.923351957460854,Q3,0.3892757660167129
31-1131.00,52.0,6.264260227007153e-05,0.0002123584216955425,41270.0,39530.0,1388430.0,Nursing Assistants,3,0.4693593314763232,3.39,6.264260227007153e-05,57300506100.0,0.0048065819128305,0.009377637276856195,3589452.8134961077,86.97486826983541,Q1 (lowest),0.5306406685236769
31-1133.00,28.0,3.373063199157698e-05,0.00015414898820150682,43610.0,41590.0,34900.0,Psychiatric Aides,2,0.4178272980501394,4.57,3.373063199157698e-05,1521989000.0,0.00012767016029771122,0.00023571915110036604,51337.65085422826,1.1771990565060366,Q1 (lowest),0.5821727019498606
31-2011.00,111.0,0.0001337178625380373,0.0005602778440343763,68540.0,68340.0,47910.0,Occupational Therapy Assistants,3,0.6274373259052926,4.19,0.0001337178625380373,3283751400.0,0.00027545341498252197,0.0003235903876566916,439096.21831428754,6.406422794197367,Q3,0.37256267409470745
31-2012.00,17.0,2.047931228060031e-05,8.888021529780534e-05,41850.0,37370.0,5000.0,Occupational Therapy Aides,3,0.6671309192200559,4.34,2.047931228060031e-05,209250000.0,1.755267682111768e-05,3.377065202010975e-05,4285.296094715614,0.10239656140300155,Q1 (lowest),0.33286908077994415
31-9011.00,26.0,3.1321301135035765e-05,0.00015065545845952203,63430.0,57950.0,96040.0,Massage Therapists,3,0.3231197771587746,4.81,3.1321301135035765e-05,6091817200.0,0.0005110045331657156,0.000648666684002268,190803.6409807904,3.008097761008835,Q2,0.6768802228412254
31-9091.00,21.0,2.5297973993682733e-05,0.00010574553129359382,48860.0,47300.0,375430.0,Dental Assistants,3,0.5619777158774376,4.18,2.5297973993682733e-05,18343509800.0,0.0015387225772253523,0.0025357031775819607,464053.63387326436,9.497618376448308,Q1 (lowest),0.4380222841225624
31-9092.00,383.0,0.00046138685902764225,0.0019683028432513437,44720.0,44200.0,793460.0,Medical Assistants,3,0.6608635097493037,4.392,0.00046138685902764225,35483531200.0,0.002976492022105835,0.005359132310375256,16371635.007577345,366.092017164073,Q1 (lowest),0.33913649025069625
31-9094.00,644.0,0.0007758045358062705,0.0035728449137820955,39210.0,37550.0,43070.0,Medical Transcriptionists,3,0.2931754874651812,4.582857142857143,0.0007758045358062705,1688774700.0,0.00014166077196071665,0.0002909003965012254,1310159.0722148737,33.41390135717607,Q1 (lowest),0.7068245125348188
31-9095.00,48.0,5.782394055698911e-05,0.000259593353138033,40290.0,37000.0,41100.0,Pharmacy Aides,2,0.5494428969359332,4.415,5.782394055698911e-05,1655919000.0,0.0001389047123008285,0.00027759475960530215,95751.76182318885,2.3765639568922525,Q1 (lowest),0.4505571030640668
31-9096.00,158.0,0.00019033713766675582,0.0007875620703861918,38990.0,37320.0,114190.0,Veterinary Assistants and Laboratory Animal Caretakers,2,0.6051532033426185,4.155,0.00019033713766675582,4452268100.0,0.0003734729896309278,0.0007712541508352664,847431.9662790054,21.73459775016685,Q1 (lowest),0.39484679665738154
31-9097.00,26.0,3.1321301135035765e-05,0.00013906657703955882,44390.0,43660.0,138880.0,Phlebotomists,3,0.6176880222841229,4.44,3.1321301135035765e-05,6164883200.0,0.0005171335839882331,0.0009380136305105684,193092.16316952292,4.349902301633767,Q1 (lowest),0.3823119777158771
33-1011.00,73.0,8.794057626375427e-05,0.0004142001142022826,82260.0,76310.0,53390.0,First-Line Supervisors of Correctional Officers,3,0.6211699164345404,4.71,8.794057626375427e-05,4391861400.0,0.00036840584849386586,0.0003606030222707319,386222.8223865386,4.695147366721841,Q3,0.37883008356545955
33-1021.00,36.0,4.336795541774183e-05,0.00016696662835830603,97030.0,92430.0,93680.0,First-Line Supervisors of Firefighting and Prevention Workers,3,0.8474930362116992,3.85,4.336795541774183e-05,9089770400.0,0.0007624841204748461,0.0006327269362487762,394204.7574647093,4.0627100635340545,Q4,0.15250696378830075
33-3011.00,23.0,2.7707304850223946e-05,0.00013022433279605256,62180.0,57050.0,16910.0,Bailiffs,3,0.5383008356545963,4.7,2.7707304850223946e-05,1051463800.0,8.82007372545009e-05,0.00011421234513201117,29133.228045574902,0.4685305250172869,Q2,0.4616991643454037
33-3012.00,3292.0,0.003965758589866837,0.016854474006934055,62760.0,57970.0,365380.0,Correctional Officers and Jailers,2,0.6337047353760447,4.25,0.003965758589866837,22931248800.0,0.0019235593753454841,0.00246782416702154,90939796.90497358,1449.0088735655447,Q2,0.36629526462395534
33-3021.00,15.0,1.8069981424059096e-05,7.950791826586003e-05,98770.0,93580.0,110790.0,Detectives and Criminal Investigators,3,0.5640668523676884,4.4,1.8069981424059096e-05,10942728300.0,0.0009179171966126569,0.0007482901074615918,197734.89710952577,2.0019732419715073,Q4,0.4359331476323116
33-3021.06,354.0,0.00042645156160779467,0.0017939275225091734,98770.0,93580.0,110790.0,Intelligence Analysts,4,0.518105849582173,4.172,0.00042645156160779467,10942728300.0,0.0009179171966126569,0.0007482901074615918,4666543.571784808,47.246568510527574,Q4,0.481894150417827
33-3051.00,355.0,0.00042765622703606524,0.0018650027827771393,79320.0,76290.0,666990.0,Police and Sheriff's Patrol Officers,3,0.6740947075208915,4.103333333333333,0.00042765622703606524,52905646800.0,0.004437924589211941,0.0045049374381786,22625429.299390677,285.24242687078515,Q3,0.3259052924791085
33-3051.04,47.0,5.66192751287185e-05,0.00026894155686141286,79320.0,76290.0,666990.0,Customs and Border Protection Officers,3,0.6183844011142063,4.75,5.66192751287185e-05,52905646800.0,0.004437924589211941,0.0045049374381786,2995479.3720320053,37.76449031810395,Q3,0.38161559888579366
33-9011.00,50.0,6.023327141353032e-05,0.0002481610782237449,49240.0,45830.0,11790.0,Animal Control Workers,2,0.4192200557103065,4.12,6.023327141353032e-05,580539600.0,4.869784459097218e-05,7.963119746341878e-05,34967.799293102325,0.7101502699655224,Q1 (lowest),0.5807799442896935
33-9021.00,29.0,3.4935297419847583e-05,0.00015126983782794005,61680.0,52370.0,38700.0,Private Detectives and Investigators,3,0.4707520891364903,4.33,3.4935297419847583e-05,2387016000.0,0.00020023187772920926,0.0002613848466356494,83391.1139059349,1.3519960101481014,Q2,0.5292479108635098
33-9032.00,604.0,0.0007276179186754463,0.003205482191430974,42890.0,38370.0,1241770.0,Security Guards,2,0.7179665738161561,4.3533333333333335,0.0007276179186754463,53259515300.0,0.004467608409607036,0.008387076511802337,38752577.672249086,903.534102873609,Q1 (lowest),0.28203342618384386
33-9091.00,18.0,2.1683977708870914e-05,9.215690526270139e-05,42910.0,37700.0,90180.0,Crossing Guards and Flaggers,2,0.1720055710306407,4.25,2.1683977708870914e-05,3869623800.0,0.00032459859488987006,0.0006090874798346994,83908.83622091636,1.955461109785979,Q1 (lowest),0.8279944289693593
33-9093.00,45.0,5.420994427217729e-05,0.00021850221537972258,61840.0,63360.0,46340.0,Transportation Security Screeners,2,0.4818941504178273,3.9899999999999998,5.420994427217729e-05,2865665600.0,0.00024038280599376002,0.0003129864029223771,155347.5724786955,2.5120888175726956,Q2,0.5181058495821727
33-9099.02,185.0,0.0002228631042300622,0.0009937646517432714,48210.0,41600.0,83110.0,Retail Loss Prevention Specialists,2,0.6016713091922008,4.49,0.0002228631042300622,4006733100.0,0.00033609983853178006,0.0005613357778782642,892952.9764873403,18.52215259256047,Q1 (lowest),0.3983286908077992
35-1011.00,88.0,0.00010601055768781337,0.0004399558610587082,64720.0,60990.0,182320.0,Chefs and Head Cooks,3,0.8635097493036217,4.156000000000001,0.00010601055768781337,11799750400.0,0.0009898074329321579,0.0012314130552612819,1250898.120480999,19.327844877642132,Q2,0.13649025069637832
35-1012.00,67.0,8.071258369413064e-05,0.0003530512970632666,44900.0,42010.0,1187460.0,First-Line Supervisors of Food Preparation and Serving Workers,2,0.6364902506963789,4.376666666666666,8.071258369413064e-05,53316954000.0,0.004472426583743835,0.008020259689559904,4303349.112041113,95.84296463343236,Q1 (lowest),0.3635097493036211
35-2013.00,22.0,2.650263942195334e-05,0.00012323727331208303,51290.0,44530.0,900.0,"Cooks, Private Household",3,0.4895543175487465,4.65,2.650263942195334e-05,46161000.0,3.872158254430648e-06,6.078717363619755e-06,1223.3883383567882,0.023852375479758006,Q2,0.5104456824512535
35-2014.00,73.0,8.794057626375427e-05,0.00031394785726160276,37730.0,36830.0,1452130.0,"Cooks, Restaurant",2,0.6016713091922006,3.57,8.794057626375427e-05,54788864900.0,0.0045958960047100495,0.009807875383592393,4818164.352142979,127.7011490098855,Q1 (lowest),0.3983286908077994
35-3011.00,16.0,1.92746468523297e-05,8.345922087058761e-05,39880.0,33530.0,745610.0,Bartenders,2,0.4749303621169918,4.33,1.92746468523297e-05,29734926800.0,0.0024942774691516885,0.005035947170542805,573130.2132498741,14.371369439565548,Q1 (lowest),0.5250696378830082
35-3023.00,23.0,2.7707304850223946e-05,0.0001285618945050391,31350.0,30480.0,3780930.0,Fast Food and Counter Workers,1,0.2883008356545962,4.64,2.7707304850223946e-05,118532155500.0,0.009942922907536279,0.02553689426847871,3284206.566992649,104.75938012735723,Q1 (lowest),0.7116991643454038
35-3023.01,30.0,3.613996284811819e-05,0.00015757023801779533,31350.0,30480.0,3780930.0,Baristas,1,0.6497214484679666,4.36,3.613996284811819e-05,118532155500.0,0.009942922907536279,0.02553689426847871,4283747.696077368,136.6426697313355,Q1 (lowest),0.35027855153203336
35-3031.00,26.0,3.1321301135035765e-05,9.552996846185907e-05,38360.0,33760.0,2302690.0,Waiters and Waitresses,2,0.4610027855153206,3.05,3.1321301135035765e-05,88331188400.0,0.007409552225617485,0.015552668540037303,2766647.751491978,72.1232469106355,Q1 (lowest),0.5389972144846794
35-9031.00,837.0,0.0010083049634624975,0.00394717060230862,32030.0,30380.0,427150.0,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",2,0.2834261838440113,4.26,0.0010083049634624975,13681614500.0,0.0011476652698189608,0.002885026802077976,13795239.808530476,430.6974651430058,Q1 (lowest),0.7165738161559887
37-1011.00,227.0,0.00027345905221742763,0.0010965346594290367,51170.0,47520.0,174660.0,First-Line Supervisors of Housekeeping and Janitorial Workers,2,0.7353760445682452,4.0600000000000005,0.00027345905221742763,8937352200.0,0.000749698708736464,0.0011796764163664738,2443999.861945342,47.76235806029591,Q1 (lowest),0.26462395543175476
37-1012.00,390.0,0.0004698195170255365,0.0018471616877844517,59380.0,56170.0,124130.0,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",3,0.7534818941504181,3.915,0.0004698195170255365,7370839400.0,0.0006182937246765159,0.0008383902070512446,3462964.206980795,58.31869664837984,Q2,0.2465181058495819
37-2021.00,74.0,8.914524169202487e-05,0.00041185101661715494,45800.0,44730.0,96110.0,Pest Control Workers,2,0.4958217270194989,4.62,8.914524169202487e-05,4401838000.0,0.0003692427232158423,0.0006491394731305496,392402.9123991394,8.567749179020511,Q1 (lowest),0.5041782729805011
39-1013.00,165.0,0.00019876979566465006,0.0009049446697168796,62600.0,61590.0,25530.0,First-Line Supervisors of Gambling Services Workers,2,0.3690807799442899,4.475,0.00019876979566465006,1598178000.0,0.00013406118010332238,0.00017243294921468036,317669.5144957391,5.074592883318516,Q2,0.6309192200557101
39-1014.00,287.0,0.00034573897791366406,0.0013921106902247647,51400.0,46900.0,92830.0,"First-Line Supervisors of Entertainment and Recreation Workers, Except Gambling Services",2,,,0.00034573897791366406,4771462000.0,0.00040024817419471347,0.0006269859254053575,1649680.3950338874,32.09494931972544,Q2,
39-2021.00,24.0,2.8911970278494555e-05,0.00012027379635853735,34750.0,33470.0,277300.0,Animal Caretakers,2,0.3481894150417829,4.16,2.8911970278494555e-05,9636175000.0,0.0008083185929115108,0.0018729203610352867,278600.8051983723,8.01728935822654,Q1 (lowest),0.6518105849582171
39-3011.00,21.0,2.5297973993682733e-05,0.00011864749803037203,40420.0,33280.0,82980.0,Gambling Dealers,2,0.1664345403899722,4.69,2.5297973993682733e-05,3354051600.0,0.000281350460101088,0.0005604577409257413,84850.71015026997,2.099225881995793,Q1 (lowest),0.8335654596100278
39-3031.00,25.0,3.011663570676516e-05,0.0001288992008249549,31770.0,31150.0,119210.0,"Ushers, Lobby Attendants, and Ticket Takers",2,0.3231197771587746,4.28,3.011663570676516e-05,3787301700.0,0.00031769310759459775,0.0008051598854634566,114060.7856105124,3.5902041426034748,Q1 (lowest),0.6768802228412254
39-3091.00,138.0,0.00016624382910134368,0.000681599699315509,31350.0,30490.0,371590.0,Amusement and Recreation Attendants,1,0.333565459610028,4.1,0.00016624382910134368,11649346500.0,0.0009771909882519394,0.0025097673168305162,1936631.9686883362,61.7745444557683,Q1 (lowest),0.6664345403899721
39-3092.00,17.0,2.047931228060031e-05,6.758173052598102e-05,65890.0,54810.0,6290.0,Costume Attendants,2,0.6100278551532037,3.3,2.047931228060031e-05,414448100.0,3.476546503429516e-05,4.248348024129806e-05,8487.612064001465,0.12881487424497595,Q2,0.3899721448467963
39-3093.00,33.0,3.975395913293001e-05,0.00016100353448836655,36490.0,34800.0,14960.0,"Locker Room, Coatroom, and Dressing Room Attendants",2,0.2047353760445683,4.05,3.975395913293001e-05,545890400.0,4.57913394071716e-05,0.00010104179084416836,21701.304652658815,0.5947192286286329,Q1 (lowest),0.7952646239554317
39-4021.00,52.0,6.264260227007153e-05,0.00026502639421953345,35900.0,34610.0,30560.0,Funeral Attendants,2,0.3419220055710308,4.25,6.264260227007153e-05,1097104000.0,9.202920884662121e-05,0.0002064062251469108,68725.44952090456,1.914357925373386,Q1 (lowest),0.6580779944289692
39-5011.00,26.0,3.1321301135035765e-05,0.00011651524022233305,47800.0,38960.0,18100.0,Barbers,3,0.4839832869080781,3.72,3.1321301135035765e-05,865180000.0,7.25745516468081e-05,0.0001222497603127973,27098.563316010244,0.5669155505441473,Q1 (lowest),0.5160167130919219
39-5012.00,98.0,0.00011805721197051942,0.0005083206241130651,43460.0,35250.0,295460.0,"Hairdressers, Hairstylists, and Cosmetologists",3,0.5222841225626743,4.336666666666667,0.00011805721197051942,12840691600.0,0.0010771254949316152,0.0019955753691723254,1515936.2500692683,34.88118384880967,Q1 (lowest),0.4777158774373257
39-5094.00,55.0,6.625659855488335e-05,0.0002680019178273618,48670.0,41560.0,70240.0,Skincare Specialists,3,0.4303621169916434,4.05,6.625659855488335e-05,3418580800.0,0.00028676341203956,0.00047441011957850176,226503.53569303197,4.653863482495006,Q1 (lowest),0.5696378830083566
39-6011.00,56.0,6.746126398315396e-05,0.0003015518500046982,36960.0,36020.0,31220.0,Baggage Porters and Bellhops,2,0.568941504178273,4.47,6.746126398315396e-05,1153891200.0,9.679273271365191e-05,0.00021086395121356526,77842.9588510383,2.1061406615540665,Q1 (lowest),0.43105849582172695
39-6012.00,153.0,0.00018431381052540278,0.0008353993345428174,40770.0,37320.0,44200.0,Concierges,3,0.5027855153203347,4.486666666666667,0.00018431381052540278,1802034000.0,0.00015116138792194015,0.00029853256385777016,332139.75323633366,8.146670425222803,Q1 (lowest),0.49721448467966534
39-9011.00,82.0,9.878256511818973e-05,0.00041488677349639687,33140.0,32050.0,520180.0,Childcare Workers,2,0.33983286908078,4.2,9.878256511818973e-05,17238765200.0,0.0014460524461205738,0.003513363553564138,1702889.445926183,51.38471472317993,Q1 (lowest),0.6601671309192201
39-9031.00,33.0,3.975395913293001e-05,0.00018207313282881944,51360.0,46180.0,303620.0,Exercise Trainers and Group Fitness Instructors,3,0.5201949860724238,4.58,3.975395913293001e-05,15593923200.0,0.0013080769142314419,0.0020506890732691443,619920.1856148492,12.070097071940209,Q2,0.47980501392757624
