onet_soc_code,api_usage_count,task_usage_share,weighted_exposure,A_MEAN,A_MEDIAN,TOT_EMP,onet_occupation_title,job_zone,ai_exposure,weight_method,wage_bill,wage_share,emp_share,wage_at_risk,emp_at_risk
29-2032.00,20.0,2.4093308565412128e-05,2.4093308565412128e-05,92550.0,89340.0,86460.0,Diagnostic Medical Sonographers,3,2.4093308565412128e-05,employment_weighted,8001873000.0,0.0006670927311505341,0.0005812540916698073,192791.59529024005,2.0831074585655327
29-2033.00,559.0,0.0006734079744032689,0.0006734079744032689,99690.0,97020.0,16960.0,Nuclear Medicine Technologists,3,0.0006734079744032689,employment_weighted,1690742400.0,0.00014095224521658975,0.0001140188456479289,1138559.4148217214,11.420999245879441
29-2034.00,68.0,8.191724912240124e-05,8.191724912240124e-05,79760.0,77660.0,223460.0,Radiologic Technologists and Technicians,3,8.191724912240124e-05,employment_weighted,17823169600.0,0.001485865482521801,0.0015022789651230066,1460025.0242740083,18.305228488891782
29-2035.00,33.0,3.975395913293001e-05,3.975395913293001e-05,91020.0,88180.0,41530.0,Magnetic Resonance Imaging Technologists,3,3.975395913293001e-05,employment_weighted,3780060600.0,0.000315132588278835,0.00027919827003292964,150272.37461239888,1.6509819227905833
29-2051.00,180.0,0.00021683977708870914,0.00021683977708870914,39560.0,37040.0,29950.0,Dietetic Technicians,3,0.00021683977708870914,employment_weighted,1184822000.0,9.877514225822355e-05,0.00020134813839360084,256916.53836979854,6.494351323806839
29-2052.00,166.0,0.00019997446109292066,0.00019997446109292066,44800.0,43460.0,487920.0,Pharmacy Technicians,3,0.00019997446109292066,employment_weighted,21858816000.0,0.0018223055108668924,0.003280193111352445,4371204.949729311,97.57153905645785
29-2061.00,69.0,8.312191455067184e-05,8.312191455067184e-05,64150.0,62340.0,632430.0,Licensed Practical and Licensed Vocational Nurses,3,8.312191455067184e-05,employment_weighted,40570384500.0,0.0033822342094072593,0.004251706282613188,3372288.033696901,52.568792419281394
29-2072.00,1136.7733782645323,0.0013694315885736672,0.0013694315885736672,55970.0,50250.0,187910.0,Medical Records Specialists,3,0.0013694315885736672,employment_weighted,10517322700.0,0.0008767984101140457,0.0012632830946758442,14402753.93260289,257.3298898088778
29-2099.01,17.0,2.047931228060031e-05,2.047931228060031e-05,56370.0,48790.0,174060.0,Neurodiagnostic Technologists,3,2.047931228060031e-05,employment_weighted,9811762200.0,0.0008179778963497138,0.0011701721859362325,200938.1421167899,3.56462909556129
29-2099.08,341.0,0.0004107909110402768,0.0004107909110402768,56370.0,48790.0,174060.0,Patient Representatives,3,0.0004107909110402768,employment_weighted,9811762200.0,0.0008179778963497138,0.0011701721859362325,4030582.733048551,71.50226597567058
29-9021.00,121.22662173546756,0.00014603752019075582,0.00014603752019075582,73410.0,67310.0,37620.0,Health Information Technologists and Medical Registrars,3,0.00014603752019075582,employment_weighted,2761684200.0,0.00023023352851929513,0.00025291208568838943,403309.51211799134,5.493931509576234
29-9091.00,97.0,0.00011685254654224882,0.00011685254654224882,63960.0,60250.0,28950.0,Athletic Trainers,5,0.00011685254654224882,employment_weighted,1851642000.0,0.00015436597392798376,0.00019462532909832203,216369.0829845827,3.3828812223981033
29-9092.00,89.0,0.00010721522311608397,0.00010721522311608397,102890.0,98910.0,3510.0,Genetic Counselors,5,0.00010721522311608397,employment_weighted,361143900.0,3.0107509902913402e-05,2.359706062642868e-05,38720.123815512714,0.3763254331374547
29-9099.01,133.0,0.00016022050195999064,0.00016022050195999064,73200.0,64030.0,36970.0,Midwives,5,0.00016022050195999064,employment_weighted,2706204000.0,0.0002256083066315224,0.00024854225964645823,433589.3632861345,5.923351957460854
31-1131.00,52.0,6.264260227007153e-05,6.264260227007153e-05,41270.0,39530.0,1388430.0,Nursing Assistants,3,6.264260227007153e-05,employment_weighted,57300506100.0,0.004776975479435482,0.00933415010984398,3589452.8134961077,86.97486826983541
31-1133.00,28.0,3.373063199157698e-05,3.373063199157698e-05,43610.0,41590.0,34900.0,Psychiatric Aides,2,3.373063199157698e-05,employment_weighted,1521989000.0,0.00012688376818665708,0.00023462604440523105,51337.65085422826,1.1771990565060366
31-2011.00,111.0,0.0001337178625380373,0.0001337178625380373,68540.0,68340.0,47910.0,Occupational Therapy Assistants,3,0.0001337178625380373,employment_weighted,3283751400.0,0.0002737567429332345,0.0003220897933368086,439096.21831428754,6.406422794197367
31-2012.00,17.0,2.047931228060031e-05,2.047931228060031e-05,41850.0,37370.0,5000.0,Occupational Therapy Aides,3,2.047931228060031e-05,employment_weighted,209250000.0,1.7444560041536432e-05,3.361404647639413e-05,4285.296094715614,0.10239656140300155
31-9011.00,26.0,3.1321301135035765e-05,3.1321301135035765e-05,63430.0,57950.0,96040.0,Massage Therapists,3,3.1321301135035765e-05,employment_weighted,6091817200.0,0.0005078569696891965,0.0006456586047185785,190803.6409807904,3.008097761008835
31-9091.00,21.0,2.5297973993682733e-05,2.5297973993682733e-05,48860.0,47300.0,375430.0,Dental Assistants,3,2.5297973993682733e-05,employment_weighted,18343509800.0,0.001529244722000535,0.00252394429372653,464053.63387326436,9.497618376448308
31-9092.00,383.0,0.00046138685902764225,0.00046138685902764225,44720.0,44200.0,793460.0,Medical Assistants,3,0.00046138685902764225,employment_weighted,35483531200.0,0.0029581581386099462,0.005334280263431938,16371635.007577345,366.092017164073
31-9094.00,644.0,0.0007758045358062705,0.0007758045358062705,39210.0,37550.0,43070.0,Medical Transcriptionists,3,0.0007758045358062705,employment_weighted,1688774700.0,0.0001407882038268945,0.00028955139634765905,1310159.0722148737,33.41390135717607
31-9095.00,48.0,5.782394055698911e-05,5.782394055698911e-05,40290.0,37000.0,41100.0,Pharmacy Aides,2,5.782394055698911e-05,employment_weighted,1655919000.0,0.00013804912028397116,0.0002763074620359598,95751.76182318885,2.3765639568922525
31-9096.00,158.0,0.00019033713766675582,0.00019033713766675582,38990.0,37320.0,114190.0,Veterinary Assistants and Laboratory Animal Caretakers,2,0.00019033713766675582,employment_weighted,4452268100.0,0.0003711725600548021,0.0007676775934278892,847431.9662790054,21.73459775016685
31-9097.00,26.0,3.1321301135035765e-05,3.1321301135035765e-05,44390.0,43660.0,138880.0,Phlebotomists,3,3.1321301135035765e-05,employment_weighted,6164883200.0,0.0005139482682507013,0.0009336637549283235,193092.16316952292,4.349902301633767
33-1011.00,73.0,8.794057626375427e-05,8.794057626375427e-05,82260.0,76310.0,53390.0,First-Line Supervisors of Correctional Officers,3,8.794057626375427e-05,employment_weighted,4391861400.0,0.00036613663028151137,0.00035893078827493657,386222.8223865386,4.695147366721841
33-1021.00,36.0,4.336795541774183e-05,4.336795541774183e-05,97030.0,92430.0,93680.0,First-Line Supervisors of Firefighting and Prevention Workers,3,4.336795541774183e-05,employment_weighted,9089770400.0,0.000757787553197518,0.0006297927747817204,394204.7574647093,4.0627100635340545
33-3011.00,23.0,2.7707304850223946e-05,2.7707304850223946e-05,62180.0,57050.0,16910.0,Bailiffs,3,2.7707304850223946e-05,employment_weighted,1051463800.0,8.765745945329536e-05,0.00011368270518316495,29133.228045574902,0.4685305250172869
33-3012.00,3292.0,0.003965758589866837,0.003965758589866837,62760.0,57970.0,365380.0,Correctional Officers and Jailers,2,0.003965758589866837,employment_weighted,22931248800.0,0.001911711094475557,0.0024563800603089776,90939796.90497358,1449.0088735655447
33-3021.00,15.0,1.8069981424059096e-05,1.8069981424059096e-05,98770.0,93580.0,110790.0,Detectives and Criminal Investigators,3,1.8069981424059096e-05,employment_weighted,10942728300.0,0.0009122632298569648,0.0007448200418239412,197734.89710952577,2.0019732419715073
33-3021.06,354.0,0.00042645156160779467,0.00042645156160779467,98770.0,93580.0,110790.0,Intelligence Analysts,4,0.00042645156160779467,employment_weighted,10942728300.0,0.0009122632298569648,0.0007448200418239412,4666543.571784808,47.246568510527574
33-3051.00,355.0,0.00042765622703606524,0.00042765622703606524,79320.0,76290.0,666990.0,Police and Sheriff's Patrol Officers,3,0.00042765622703606524,employment_weighted,52905646800.0,0.00441058892300559,0.004484046571858025,22625429.299390677,285.24242687078515
33-3051.04,47.0,5.66192751287185e-05,5.66192751287185e-05,79320.0,76290.0,666990.0,Customs and Border Protection Officers,3,5.66192751287185e-05,employment_weighted,52905646800.0,0.00441058892300559,0.004484046571858025,2995479.3720320053,37.76449031810395
33-9011.00,50.0,6.023327141353032e-05,6.023327141353032e-05,49240.0,45830.0,11790.0,Animal Control Workers,2,6.023327141353032e-05,employment_weighted,580539600.0,4.8397887257775596e-05,7.926192159133737e-05,34967.799293102325,0.7101502699655224
33-9021.00,29.0,3.4935297419847583e-05,3.4935297419847583e-05,61680.0,52370.0,38700.0,Private Detectives and Investigators,3,3.4935297419847583e-05,employment_weighted,2387016000.0,0.00019899853730995522,0.0002601727197272906,83391.1139059349,1.3519960101481014
33-9032.00,604.0,0.0007276179186754463,0.0007276179186754463,42890.0,38370.0,1241770.0,Security Guards,2,0.0007276179186754463,employment_weighted,53259515300.0,0.004440089904105033,0.008348182898598388,38752577.672249086,903.534102873609
33-9091.00,18.0,2.1683977708870914e-05,2.1683977708870914e-05,42910.0,37700.0,90180.0,Crossing Guards and Flaggers,2,2.1683977708870914e-05,employment_weighted,3869623800.0,0.00032259921011831957,0.0006062629422482446,83908.83622091636,1.955461109785979
33-9093.00,45.0,5.420994427217729e-05,5.420994427217729e-05,61840.0,63360.0,46340.0,Transportation Security Screeners,2,5.420994427217729e-05,employment_weighted,2865665600.0,0.00023890215349183048,0.0003115349827432208,155347.5724786955,2.5120888175726956
33-9099.02,185.0,0.0002228631042300622,0.0002228631042300622,48210.0,41600.0,83110.0,Retail Loss Prevention Specialists,2,0.0002228631042300622,employment_weighted,4006733100.0,0.00033402961115107003,0.0005587326805306232,892952.9764873403,18.52215259256047
35-1011.00,88.0,0.00010601055768781337,0.00010601055768781337,64720.0,60990.0,182320.0,Chefs and Head Cooks,3,0.00010601055768781337,employment_weighted,11799750400.0,0.0009837106538969822,0.0012257025907152356,1250898.120480999,19.327844877642132
35-1012.00,67.0,8.071258369413064e-05,8.071258369413064e-05,44900.0,42010.0,1187460.0,First-Line Supervisors of Food Preparation and Serving Workers,2,8.071258369413064e-05,employment_weighted,53316954000.0,0.0044448784004054295,0.007983067125771796,4303349.112041113,95.84296463343236
35-2013.00,22.0,2.650263942195334e-05,2.650263942195334e-05,51290.0,44530.0,900.0,"Cooks, Private Household",3,2.650263942195334e-05,employment_weighted,46161000.0,3.848307460345822e-06,6.050528365750944e-06,1223.3883383567882,0.023852375479758006
35-2014.00,73.0,8.794057626375427e-05,8.794057626375427e-05,37730.0,36830.0,1452130.0,"Cooks, Restaurant",2,8.794057626375427e-05,employment_weighted,54788864900.0,0.004567587303969787,0.009762393061953242,4818164.352142979,127.7011490098855
35-3011.00,16.0,1.92746468523297e-05,1.92746468523297e-05,39880.0,33530.0,745610.0,Bartenders,2,1.92746468523297e-05,employment_weighted,29734926800.0,0.0024789138154995977,0.005012593838652846,573130.2132498741,14.371369439565548
35-3023.00,23.0,2.7707304850223946e-05,2.7707304850223946e-05,31350.0,30480.0,3780930.0,Fast Food and Counter Workers,1,2.7707304850223946e-05,employment_weighted,118532155500.0,0.009881678869641496,0.025418471348798575,3284206.566992649,104.75938012735723
35-3023.01,30.0,3.613996284811819e-05,3.613996284811819e-05,31350.0,30480.0,3780930.0,Baristas,1,3.613996284811819e-05,employment_weighted,118532155500.0,0.009881678869641496,0.025418471348798575,4283747.696077368,136.6426697313355
35-3031.00,26.0,3.1321301135035765e-05,3.1321301135035765e-05,38360.0,33760.0,2302690.0,Waiters and Waitresses,2,3.1321301135035765e-05,employment_weighted,88331188400.0,0.007363912638394583,0.015480545736145601,2766647.751491978,72.1232469106355
35-9031.00,837.0,0.0010083049634624975,0.0010083049634624975,32030.0,30380.0,427150.0,"Hosts and Hostesses, Restaurant, Lounge, and Coffee Shop",2,0.0010083049634624975,employment_weighted,13681614500.0,0.0011405961558442316,0.0028716479904783506,13795239.808530476,430.6974651430058
37-1011.00,227.0,0.00027345905221742763,0.00027345905221742763,51170.0,47520.0,174660.0,First-Line Supervisors of Housekeeping and Janitorial Workers,2,0.00027345905221742763,employment_weighted,8937352200.0,0.0007450808939797263,0.0011742058715133999,2443999.861945342,47.76235806029591
37-1012.00,390.0,0.0004698195170255365,0.0004698195170255365,59380.0,56170.0,124130.0,"First-Line Supervisors of Landscaping, Lawn Service, and Groundskeeping Workers",3,0.0004698195170255365,employment_weighted,7370839400.0,0.0006144853069047664,0.0008345023178229608,3462964.206980795,58.31869664837984
37-2021.00,74.0,8.914524169202487e-05,8.914524169202487e-05,45800.0,44730.0,96110.0,Pest Control Workers,2,8.914524169202487e-05,employment_weighted,4401838000.0,0.00036696835022277966,0.000646129201369248,392402.9123991394,8.567749179020511
39-1013.00,165.0,0.00019876979566465006,0.00019876979566465006,62600.0,61590.0,25530.0,First-Line Supervisors of Gambling Services Workers,2,0.00019876979566465006,employment_weighted,1598178000.0,0.00013323542211738404,0.00017163332130846844,317669.5144957391,5.074592883318516
39-1014.00,141.5,0.0001704601581002908,0.0001704601581002908,51400.0,46900.0,92830.0,"First-Line Supervisors of Entertainment and Recreation Workers, Except Gambling Services",2,0.0001704601581002908,employment_weighted,4771462000.0,0.0003977828212421004,0.0006240783868807334,813344.1668895297,15.823816476449995
39-1022.00,78.0,9.39639034051073e-05,9.39639034051073e-05,50920.0,47080.0,107060.0,First-Line Supervisors of Personal Service Workers,3,9.39639034051073e-05,employment_weighted,5451495200.0,0.00045447519872185264,0.0007197439631525512,512243.76838620607,10.059775498550787
39-2021.00,24.0,2.8911970278494555e-05,2.8911970278494555e-05,34750.0,33470.0,277300.0,Animal Caretakers,2,2.8911970278494555e-05,employment_weighted,9636175000.0,0.0008033397054157817,0.0018642350175808186,278600.8051983723,8.01728935822654
39-3011.00,21.0,2.5297973993682733e-05,2.5297973993682733e-05,40420.0,33280.0,82980.0,Gambling Dealers,2,2.5297973993682733e-05,employment_weighted,3354051600.0,0.0002796174648440207,0.000557858715322237,84850.71015026997,2.099225881995793
39-3031.00,25.0,3.011663570676516e-05,3.011663570676516e-05,31770.0,31150.0,119210.0,"Ushers, Lobby Attendants, and Ticket Takers",2,3.011663570676516e-05,employment_weighted,3787301700.0,0.00031573625759169895,0.0008014260960901889,114060.7856105124,3.5902041426034748
39-3091.00,138.0,0.00016624382910134368,0.00016624382910134368,31350.0,30490.0,371590.0,Amusement and Recreation Attendants,1,0.00016624382910134368,employment_weighted,11649346500.0,0.0009711719209744913,0.002498128706032659,1936631.9686883362,61.7745444557683
39-3092.00,17.0,2.047931228060031e-05,2.047931228060031e-05,65890.0,54810.0,6290.0,Costume Attendants,2,2.047931228060031e-05,employment_weighted,414448100.0,3.455132503966879e-05,4.228647046730382e-05,8487.612064001465,0.12881487424497595
39-3093.00,33.0,3.975395913293001e-05,3.975395913293001e-05,36490.0,34800.0,14960.0,"Locker Room, Coatroom, and Dressing Room Attendants",2,3.975395913293001e-05,employment_weighted,545890400.0,4.5509284869287164e-05,0.00010057322705737125,21701.304652658815,0.5947192286286329
39-4021.00,52.0,6.264260227007153e-05,6.264260227007153e-05,35900.0,34610.0,30560.0,Funeral Attendants,2,6.264260227007153e-05,employment_weighted,1097104000.0,9.146234934198225e-05,0.00020544905206372095,68725.44952090456,1.914357925373386
39-5011.00,26.0,3.1321301135035765e-05,3.1321301135035765e-05,47800.0,38960.0,18100.0,Barbers,3,3.1321301135035765e-05,employment_weighted,865180000.0,7.212752428547904e-05,0.00012168284824454676,27098.563316010244,0.5669155505441473
39-5012.00,98.0,0.00011805721197051942,0.00011805721197051942,43460.0,35250.0,295460.0,"Hairdressers, Hairstylists, and Cosmetologists",3,0.00011805721197051942,employment_weighted,12840691600.0,0.0010704908749871087,0.001986321234383082,1515936.2500692683,34.88118384880967
39-5094.00,55.0,6.625659855488335e-05,6.625659855488335e-05,48670.0,41560.0,70240.0,Skincare Specialists,3,6.625659855488335e-05,employment_weighted,3418580800.0,0.0002849970753760748,0.0004722101249003848,226503.53569303197,4.653863482495006
39-6011.00,56.0,6.746126398315396e-05,6.746126398315396e-05,36960.0,36020.0,31220.0,Baggage Porters and Bellhops,2,6.746126398315396e-05,employment_weighted,1153891200.0,9.619653199426774e-05,0.00020988610619860495,77842.9588510383,2.1061406615540665
39-6012.00,153.0,0.00018431381052540278,0.00018431381052540278,40770.0,37320.0,44200.0,Concierges,3,0.00018431381052540278,employment_weighted,1802034000.0,0.00015023030016673866,0.00029714817085132414,332139.75323633366,8.146670425222803
39-9011.00,82.0,9.878256511818973e-05,9.878256511818973e-05,33140.0,32050.0,520180.0,Childcare Workers,2,9.878256511818973e-05,employment_weighted,17238765200.0,0.0014371453981999944,0.00349707093921814,1702889.445926183,51.38471472317993
39-9031.00,33.0,3.975395913293001e-05,3.975395913293001e-05,51360.0,46180.0,303620.0,Exercise Trainers and Group Fitness Instructors,3,3.975395913293001e-05,employment_weighted,15593923200.0,0.0013000197349845063,0.0020411793582325575,619920.1856148492,12.070097071940209
39-9041.00,91.0,0.00010962455397262518,0.00010962455397262518,41590.0,39180.0,82810.0,Residential Advisors,3,0.00010962455397262518,employment_weighted,3444067900.0,0.0002871218603043168,0.0005567158377420396,377554.40738893586,9.078009314473091
41-1011.00,1293.1087548886403,0.0015577634120083946,0.0015577634120083946,52350.0,47320.0,1113160.0,First-Line Supervisors of Retail Sales Workers,2,0.0015577634120083946,employment_weighted,58273926000.0,0.0048581266473741985,0.007483562395132579,90776989.7968847,1734.0399197112645
41-1012.00,765.8912451113597,0.000922642704800784,0.000922642704800784,97870.0,84130.0,219010.0,First-Line Supervisors of Non-Retail Sales Workers,4,0.000922642704800784,employment_weighted,21434508700.0,0.0017869322531803345,0.0014723624637590158,19776393.083043937,202.0679787784197
41-2011.00,2905.0,0.003499553069126112,0.003499553069126112,31810.0,31190.0,3148030.0,Cashiers,2,0.003499553069126112,employment_weighted,100138834300.0,0.008348281517017051,0.021163605345816603,350441164.91327614,11016.698048201073
41-2021.00,487.0,0.0005866720635677854,0.0005866720635677854,43700.0,38540.0,398620.0,Counter and Rental Clerks,2,0.0005866720635677854,employment_weighted,17419694000.0,0.0014522289026914787,0.0026798462412840457,10219647.825699368,233.8592179793906
41-2022.00,181.0,0.00021804444251697974,0.00021804444251697974,42390.0,37440.0,265060.0,Parts Salespersons,2,0.00021804444251697974,employment_weighted,11235893400.0,0.0009367035461725349,0.0017819478318066057,2449924.112583212,57.79485993355065
41-2031.00,1729.0,0.0020828665254798784,0.0020828665254798784,37150.0,34580.0,3800250.0,Retail Salespersons,2,0.0020828665254798784,employment_weighted,141179287500.0,0.011769703978088812,0.02554835602438336,294057612.02484983,7915.413513454908
41-3011.00,1285.0,0.0015479950753277292,0.0015479950753277292,76350.0,61460.0,97470.0,Advertising Sales Agents,4,0.0015479950753277292,employment_weighted,7441834500.0,0.0006204039605946344,0.0006552722220108272,11519923.157403994,150.88307999219376
41-3021.00,912.0,0.001098654870582793,0.001098654870582793,81510.0,60370.0,469480.0,Insurance Sales Agents,4,0.001098654870582793,employment_weighted,38267314800.0,0.003190234029424018,0.0031562245079475035,42042571.789145,515.7964886412096
41-3031.00,4350.0,0.005240294612977138,0.005240294612977138,110400.0,78140.0,472300.0,"Securities, Commodities, and Financial Services Sales Agents",4,0.005240294612977138,employment_weighted,52141920000.0,0.004346919255058491,0.0031751828301601896,273239022.4862849,2474.9911457091025
41-3041.00,479.0,0.0005770347401416204,0.0005770347401416204,52690.0,48450.0,59150.0,Travel Agents,3,0.0005770347401416204,employment_weighted,3116613500.0,0.00025982294540985906,0.0003976541698157426,1798394.2610943662,34.13160487937685
41-3091.00,587.3029543033588,0.0007075035649704482,0.0007075035649704482,81260.0,66260.0,1189330.0,"Sales Representatives of Services, Except Advertising, Insurance, Financial Services, and Travel",2,0.0007075035649704482,employment_weighted,96644955800.0,0.008057007092782483,0.007995638779153966,68376650.7649114,841.4552149263031
41-4011.00,8309.697045696641,0.010010404750353136,0.010010404750353136,114520.0,100070.0,293930.0,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",4,0.010010404750353136,employment_weighted,33660863600.0,0.002806207675604149,0.0019760353361613055,336958868.88242894,2942.358268271297
41-4011.07,251.0,0.00030237102249592223,0.00030237102249592223,114520.0,100070.0,293930.0,Solar Sales Representatives and Assessors,3,0.00030237102249592223,employment_weighted,33660863600.0,0.002806207675604149,0.0019760353361613055,10178069.74482777,88.87591464222642
41-4012.00,2111.0,0.00254304871907925,0.00254304871907925,81470.0,66780.0,1266860.0,"Sales Representatives, Wholesale and Manufacturing, Except Technical and Scientific Products",4,0.00254304871907925,employment_weighted,103211084200.0,0.008604405998943715,0.008516858183816934,262470815.46959063,3221.686700252739
41-9011.00,926.0,0.0011155201865785816,0.0011155201865785816,43730.0,37960.0,64770.0,Demonstrators and Product Promoters,2,0.0011155201865785816,employment_weighted,2832392100.0,0.00023612823918577522,0.0004354363580552096,3159590.5638557007,72.25224248469473
41-9021.00,498.0,0.0005999233832787621,0.0005999233832787621,91660.0,72280.0,49590.0,Real Estate Brokers,4,0.0005999233832787621,employment_weighted,4545419400.0,0.00037893831128919716,0.000333384112952877,2726903.384868921,29.750200576793812
41-9022.00,1946.0,0.0023442789234146,0.0023442789234146,70970.0,56320.0,190600.0,Real Estate Sales Agents,3,0.0023442789234146,employment_weighted,13526882000.0,0.001127696560209216,0.0012813674516801443,31710784.37211633,446.81956280282276
41-9031.00,2756.0,0.0033200579203137917,0.0033200579203137917,130410.0,121520.0,56690.0,Sales Engineers,4,0.0033200579203137917,employment_weighted,7392942900.0,0.0006163280110045423,0.00038111605894935666,24544998.62957261,188.21408350258886
41-9041.00,423.0,0.0005095734761584665,0.0005095734761584665,36340.0,34410.0,66430.0,Telemarketers,2,0.0005095734761584665,employment_weighted,2414066200.0,0.0002012536333101252,0.0004465962214853724,1230144.1052106598,33.85096602120693
41-9091.00,1022.0,0.0012311680676925596,0.0012311680676925596,39890.0,34530.0,4590.0,"Door-to-Door Sales Workers, News and Street Vendors, and Related Workers",1,0.0012311680676925596,employment_weighted,183095100.0,1.5264102581893035e-05,3.0857694665329816e-05,225420.84047097596,5.6510614307088485
43-1011.00,859.0,0.001034807602884451,0.001034807602884451,71560.0,66140.0,1495580.0,First-Line Supervisors of Office and Administrative Support Workers,3,0.001034807602884451,employment_weighted,107023704800.0,0.008922253019121964,0.010054499125833108,110748943.41590111,1547.637554721927
43-2011.00,356.0,0.00042886089246433587,0.00042886089246433587,42130.0,38370.0,35730.0,"Switchboard Operators, Including Answering Service",2,0.00042886089246433587,employment_weighted,1505304900.0,0.0001254928636027192,0.00024020597612031246,645566.4028449379,15.323199687750721
43-2021.00,47.0,5.66192751287185e-05,5.66192751287185e-05,42880.0,39130.0,3950.0,Telephone Operators,2,5.66192751287185e-05,employment_weighted,169376000.0,1.4120381369630942e-05,2.6555096716351364e-05,9589.946344201824,0.22364613675843809
43-3011.00,301.0,0.00036260429390945253,0.00036260429390945253,48370.0,46040.0,165020.0,Bill and Account Collectors,2,0.00036260429390945253,employment_weighted,7982017400.0,0.0006654374278943298,0.001109397989906912,2894313.783299964,59.836960580937856
43-3021.00,833.0,0.001003486301749415,0.001003486301749415,49490.0,47170.0,417500.0,Billing and Posting Clerks,3,0.001003486301749415,employment_weighted,20662075000.0,0.001722536716464654,0.0028067728807789102,20734109.228219043,418.9555309803808
43-3031.00,1249.0,0.0015046271199099875,0.0015046271199099875,52020.0,49210.0,1455770.0,"Bookkeeping, Accounting, and Auditing Clerks",3,0.0015046271199099875,employment_weighted,75729155400.0,0.006313318032354327,0.009786864087788057,113944140.98271787,2190.3910223513626
43-3041.00,145.0,0.00017467648709923792,0.00017467648709923792,38600.0,36990.0,13490.0,Gambling Cage Workers,2,0.00017467648709923792,employment_weighted,520714000.0,4.341040209065043e-05,9.069069739331137e-05,90956.49230339257,2.3563858109687197
43-3051.00,130.0,0.00015660650567517884,0.00015660650567517884,56870.0,55290.0,156950.0,Payroll and Timekeeping Clerks,3,0.00015660650567517884,employment_weighted,8925746500.0,0.0007441133607397069,0.001055144918894012,1397829.9699074577,24.579391065719317
43-3061.00,462.0,0.0005565554278610202,0.0005565554278610202,50430.0,48510.0,59900.0,Procurement Clerks,2,0.0005565554278610202,employment_weighted,3020757000.0,0.0002518316695693738,0.0004026962767872017,1681218.7045991716,33.33767012887511
43-3071.00,19.0,2.2888643137141523e-05,2.2888643137141523e-05,40940.0,39340.0,339340.0,Tellers,2,2.2888643137141523e-05,employment_weighted,13892579600.0,0.0011581836987528038,0.002281318106259917,317982.29671873234,7.767032162157604
43-4011.00,242.0,0.00029152903364148674,0.00029152903364148674,67680.0,62940.0,40090.0,Brokerage Clerks,3,0.00029152903364148674,employment_weighted,2713291200.0,0.0002261991457518396,0.00026951742464772816,791003.1615239499,11.687398958687202
43-4021.00,1650.0,0.001987697956646501,0.001987697956646501,46610.0,46740.0,6260.0,Correspondence Clerks,2,0.001987697956646501,employment_weighted,291778600.0,2.432472786874763e-05,4.208478618844545e-05,579967.7270131767,12.442989208607095
43-4031.00,184.0,0.00022165843880179157,0.00022165843880179157,51200.0,47700.0,170010.0,"Court, Municipal, and License Clerks",2,0.00022165843880179157,employment_weighted,8704512000.0,0.0007256696880108692,0.0011429448082903534,1929428.5404514603,37.68415118069259
43-4041.00,500.63355603176603,0.0006030959371836441,0.0006030959371836441,51270.0,49130.0,11960.0,"Credit Authorizers, Checkers, and Clerks",2,0.0006030959371836441,employment_weighted,613189200.0,5.11197888469376e-05,8.040479917153476e-05,369811.915244889,7.213027408716383
43-4051.00,6924.0,0.008341103425345678,0.008341103425345678,45380.0,42830.0,2725930.0,Customer Service Representatives,2,0.008341103425345678,employment_weighted,123702703400.0,0.010312732314273229,0.01832590754227941,1031817043.0542604,22737.264060252543
43-4061.00,203.0,0.0002445470819389331,0.0002445470819389331,53970.0,51500.0,156260.0,"Eligibility Interviewers, Government Programs",3,0.0002445470819389331,employment_weighted,8433352200.0,0.0007030638891484987,0.0010505061804802695,2062351.6714732817,38.21292702377768
43-4071.00,579.0,0.0006975012829686811,0.0006975012829686811,43700.0,41270.0,78980.0,File Clerks,2,0.0006975012829686811,employment_weighted,3451426000.0,0.0002877352835647308,0.0005309674781411217,2407374.0630714633,55.08865132886644
43-4081.00,506.0,0.0006095607067049268,0.0006095607067049268,34740.0,34270.0,261430.0,"Hotel, Motel, and Resort Desk Clerks",2,0.0006095607067049268,employment_weighted,9082078200.0,0.0007571462769979887,0.0017575440340647436,5536078.00594141,159.35745555386902
43-4111.00,4641.0,0.005590852252603884,0.005590852252603884,45400.0,43830.0,157310.0,"Interviewers, Except Eligibility and Loan",3,0.005590852252603884,employment_weighted,7141874000.0,0.0005953971316706713,0.0010575651302403121,39929162.34071311,879.496967857117
43-4121.00,3107.0,0.0037428954856367743,0.0037428954856367743,37910.0,36010.0,80070.0,"Library Assistants, Clerical",2,0.0037428954856367743,employment_weighted,3035453700.0,0.0002530568904322768,0.0005382953402729756,11361385.950589443,299.6936415349365
43-4131.00,337.0,0.00040597224932719436,0.00040597224932719436,51050.0,48950.0,173100.0,Loan Interviewers and Clerks,3,0.00040597224932719436,employment_weighted,8836755000.0,0.000736694399855901,0.001163718289012765,3587477.304103331,70.27379635853734
43-4141.00,43.0,5.1800613415636074e-05,5.1800613415636074e-05,47610.0,46610.0,38030.0,New Accounts Clerks,3,5.1800613415636074e-05,employment_weighted,1810608300.0,0.0001509451144614299,0.0002556684374994538,93790.62059544203,1.96997732819664
43-4151.00,467.0,0.0005625787550023732,0.0005625787550023732,46270.0,44660.0,83420.0,Order Clerks,2,0.0005625787550023732,employment_weighted,3859843400.0,0.0003217838467967891,0.0005608167514121597,2171465.8944761273,46.930319742297975
